2026-03-03 19:14:07 | DEBUG | __main__ | Application startup
2026-03-07 15:17:33 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:17:33 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:17:33 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:17:33 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 15:17:33 | DEBUG | lesson_controller | Translation answer received: user_answer='Это очень плохая книга' expected=['это очень плохая книга', 'очень лишние четыре слова'] is_correct=True
2026-03-07 15:17:33 | INFO | lesson_controller | Task check result: task_id=translation is_correct=True
2026-03-07 15:17:33 | INFO | lesson_controller | Opening task: index=6/7 id=matching
2026-03-07 15:17:37 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:17:37 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:17:37 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:17:37 | DEBUG | lesson_controller | No verifier registered for task type: matching. Validating the task
2026-03-07 15:17:37 | INFO | lesson_controller | Task check result: task_id=matching is_correct=True
2026-03-07 15:17:37 | INFO | lesson_controller | Opening task: index=7/7 id=matching
2026-03-07 15:17:41 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:17:41 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:17:41 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:17:41 | DEBUG | lesson_controller | No verifier registered for task type: matching. Validating the task
2026-03-07 15:17:41 | INFO | lesson_controller | Task check result: task_id=matching is_correct=True
2026-03-07 15:17:41 | INFO | lesson_controller | All tasks completed, navigating back
2026-03-07 15:17:41 | DEBUG | router | Going back: from url="\UI\lesson\index.html" to url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:17:41 | DEBUG | router | Deactivated controller signals: url="\UI\lesson\index.html"
2026-03-07 15:17:41 | DEBUG | router | Popped current page from history stack (size=1)
2026-03-07 15:17:41 | DEBUG | router | Activated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:17:41 | DEBUG | router | Requested page load: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:17:41 | INFO | router | Went back to previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:19 | DEBUG | __main__ | Application startup
2026-03-07 15:41:19 | DEBUG | __main__ | MainWindow initialization started
2026-03-07 15:41:19 | DEBUG | __main__ | WebEngine view created and set as central widget
2026-03-07 15:41:19 | DEBUG | __main__ | Backend object created
2026-03-07 15:41:19 | DEBUG | __main__ | Router created
2026-03-07 15:41:19 | DEBUG | __main__ | WebChannel configured and backend registered as 'backend'
2026-03-07 15:41:19 | DEBUG | router | Navigating to page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:19 | DEBUG | router | Pushed new page to history stack (size=1)
2026-03-07 15:41:19 | DEBUG | router | Activated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:20 | DEBUG | router | Requested page load: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:20 | INFO | router | Page navigation completed: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:20 | DEBUG | __main__ | Navigated to VocabPlannerController
2026-03-07 15:41:20 | INFO | __main__ | MainWindow initialization completed
2026-03-07 15:41:20 | INFO | __main__ | Application started successfully
2026-03-07 15:41:21 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'start'}
2026-03-07 15:41:21 | DEBUG | vocab_planner_controller | Clicked the button with the id='start'
2026-03-07 15:41:21 | DEBUG | lesson_controller | LessonController initialized: tasks_total=7, url=\UI\lesson\index.html
2026-03-07 15:41:21 | DEBUG | router | Navigating to page: url="\UI\lesson\index.html"
2026-03-07 15:41:21 | DEBUG | router | Deactivated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:21 | DEBUG | router | Deactivated previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:41:21 | DEBUG | router | Pushed new page to history stack (size=2)
2026-03-07 15:41:21 | DEBUG | router | Activated controller signals: url="\UI\lesson\index.html"
2026-03-07 15:41:21 | DEBUG | router | Requested page load: url="\UI\lesson\index.html"
2026-03-07 15:41:21 | INFO | router | Page navigation completed: url="\UI\lesson\index.html"
2026-03-07 15:41:21 | DEBUG | lesson_controller | UI load finished, opening the first task
2026-03-07 15:41:21 | INFO | lesson_controller | Opening task: index=1/7 id=explanation
2026-03-07 15:41:27 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:27 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:27 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:27 | DEBUG | lesson_controller | No verifier registered for task type: explanation. Validating the task
2026-03-07 15:41:27 | INFO | lesson_controller | Task check result: task_id=explanation is_correct=True
2026-03-07 15:41:27 | INFO | lesson_controller | Opening task: index=2/7 id=filling
2026-03-07 15:41:32 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:32 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:32 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:32 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 15:41:32 | DEBUG | lesson_controller | Filling answer received: user_answer=['a', 'The'] expected=['a', 'The'] is_correct=True
2026-03-07 15:41:32 | INFO | lesson_controller | Task check result: task_id=filling is_correct=True
2026-03-07 15:41:32 | INFO | lesson_controller | Opening task: index=3/7 id=filling
2026-03-07 15:41:35 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:35 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:35 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:35 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 15:41:35 | DEBUG | lesson_controller | Filling answer received: user_answer=['blue', 'green'] expected=['blue', 'green'] is_correct=True
2026-03-07 15:41:35 | INFO | lesson_controller | Task check result: task_id=filling is_correct=True
2026-03-07 15:41:35 | INFO | lesson_controller | Opening task: index=4/7 id=translation
2026-03-07 15:41:37 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:37 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:37 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:37 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 15:41:37 | DEBUG | lesson_controller | Translation answer received: user_answer='хорошая три' expected=['это очень хорошая книга', 'лишние три слова'] is_correct=False
2026-03-07 15:41:37 | INFO | lesson_controller | Task check result: task_id=translation is_correct=False
2026-03-07 15:41:45 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:45 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:45 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:45 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 15:41:45 | DEBUG | lesson_controller | Translation answer received: user_answer='Это очень хорошая книга' expected=['это очень хорошая книга', 'лишние три слова'] is_correct=True
2026-03-07 15:41:45 | INFO | lesson_controller | Task check result: task_id=translation is_correct=True
2026-03-07 15:41:45 | INFO | lesson_controller | Opening task: index=5/7 id=translation
2026-03-07 15:41:49 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:49 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:49 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:49 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 15:41:49 | DEBUG | lesson_controller | Translation answer received: user_answer='Это очень плохая книга' expected=['это очень плохая книга', 'очень лишние четыре слова'] is_correct=True
2026-03-07 15:41:49 | INFO | lesson_controller | Task check result: task_id=translation is_correct=True
2026-03-07 15:41:49 | INFO | lesson_controller | Opening task: index=6/7 id=matching
2026-03-07 15:41:57 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:57 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:41:57 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:41:57 | DEBUG | lesson_controller | No verifier registered for task type: matching. Validating the task
2026-03-07 15:41:57 | INFO | lesson_controller | Task check result: task_id=matching is_correct=True
2026-03-07 15:41:57 | INFO | lesson_controller | Opening task: index=7/7 id=matching
2026-03-07 15:42:01 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:42:01 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:42:01 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:42:01 | DEBUG | lesson_controller | No verifier registered for task type: matching. Validating the task
2026-03-07 15:42:01 | INFO | lesson_controller | Task check result: task_id=matching is_correct=True
2026-03-07 15:42:01 | INFO | lesson_controller | All tasks completed, navigating back
2026-03-07 15:42:01 | DEBUG | router | Going back: from url="\UI\lesson\index.html" to url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:01 | DEBUG | router | Deactivated controller signals: url="\UI\lesson\index.html"
2026-03-07 15:42:01 | DEBUG | router | Popped current page from history stack (size=1)
2026-03-07 15:42:01 | DEBUG | router | Activated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:01 | DEBUG | router | Requested page load: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:01 | INFO | router | Went back to previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:09 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'go'}
2026-03-07 15:42:09 | DEBUG | vocab_planner_controller | Clicked the button with the id='go'
2026-03-07 15:42:09 | DEBUG | vocab_planner_controller | Created a card with the id='0'
2026-03-07 15:42:48 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'start'}
2026-03-07 15:42:48 | DEBUG | vocab_planner_controller | Clicked the button with the id='start'
2026-03-07 15:42:48 | DEBUG | lesson_controller | LessonController initialized: tasks_total=7, url=\UI\lesson\index.html
2026-03-07 15:42:48 | DEBUG | router | Navigating to page: url="\UI\lesson\index.html"
2026-03-07 15:42:48 | DEBUG | router | Deactivated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:48 | DEBUG | router | Deactivated previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:48 | DEBUG | router | Pushed new page to history stack (size=2)
2026-03-07 15:42:48 | DEBUG | router | Activated controller signals: url="\UI\lesson\index.html"
2026-03-07 15:42:48 | DEBUG | router | Requested page load: url="\UI\lesson\index.html"
2026-03-07 15:42:48 | INFO | router | Page navigation completed: url="\UI\lesson\index.html"
2026-03-07 15:42:48 | DEBUG | lesson_controller | UI load finished, opening the first task
2026-03-07 15:42:48 | INFO | lesson_controller | Opening task: index=1/7 id=explanation
2026-03-07 15:42:50 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:42:50 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:42:50 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:42:50 | DEBUG | lesson_controller | No verifier registered for task type: explanation. Validating the task
2026-03-07 15:42:50 | INFO | lesson_controller | Task check result: task_id=explanation is_correct=True
2026-03-07 15:42:50 | INFO | lesson_controller | Opening task: index=2/7 id=filling
2026-03-07 15:42:53 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 15:42:53 | INFO | lesson_controller | Opening task: index=3/7 id=filling
2026-03-07 15:42:53 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 15:42:53 | INFO | lesson_controller | Opening task: index=4/7 id=translation
2026-03-07 15:42:53 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 15:42:53 | INFO | lesson_controller | Opening task: index=5/7 id=translation
2026-03-07 15:42:53 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:53 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 15:42:53 | INFO | lesson_controller | Opening task: index=6/7 id=matching
2026-03-07 15:42:54 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:54 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:54 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 15:42:54 | INFO | lesson_controller | Opening task: index=7/7 id=matching
2026-03-07 15:42:56 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:56 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 15:42:56 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 15:42:56 | INFO | lesson_controller | All tasks completed, navigating back
2026-03-07 15:42:56 | DEBUG | router | Going back: from url="\UI\lesson\index.html" to url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:56 | DEBUG | router | Deactivated controller signals: url="\UI\lesson\index.html"
2026-03-07 15:42:56 | DEBUG | router | Popped current page from history stack (size=1)
2026-03-07 15:42:56 | DEBUG | router | Activated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:56 | DEBUG | router | Requested page load: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:56 | INFO | router | Went back to previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:57 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'start'}
2026-03-07 15:42:57 | DEBUG | vocab_planner_controller | Clicked the button with the id='start'
2026-03-07 15:42:57 | DEBUG | lesson_controller | LessonController initialized: tasks_total=7, url=\UI\lesson\index.html
2026-03-07 15:42:57 | DEBUG | router | Navigating to page: url="\UI\lesson\index.html"
2026-03-07 15:42:57 | DEBUG | router | Deactivated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:57 | DEBUG | router | Deactivated previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 15:42:57 | DEBUG | router | Pushed new page to history stack (size=2)
2026-03-07 15:42:57 | DEBUG | router | Activated controller signals: url="\UI\lesson\index.html"
2026-03-07 15:42:57 | DEBUG | router | Requested page load: url="\UI\lesson\index.html"
2026-03-07 15:42:57 | INFO | router | Page navigation completed: url="\UI\lesson\index.html"
2026-03-07 15:42:57 | DEBUG | lesson_controller | UI load finished, opening the first task
2026-03-07 15:42:57 | INFO | lesson_controller | Opening task: index=1/7 id=explanation
2026-03-07 15:42:59 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:42:59 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:42:59 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:42:59 | DEBUG | lesson_controller | No verifier registered for task type: explanation. Validating the task
2026-03-07 15:42:59 | INFO | lesson_controller | Task check result: task_id=explanation is_correct=True
2026-03-07 15:42:59 | INFO | lesson_controller | Opening task: index=2/7 id=filling
2026-03-07 15:43:07 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:43:07 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 15:43:07 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 15:43:07 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 15:43:07 | DEBUG | lesson_controller | Filling answer received: user_answer=['The', 'a'] expected=['a', 'The'] is_correct=False
2026-03-07 15:43:07 | INFO | lesson_controller | Task check result: task_id=filling is_correct=False
2026-03-07 17:24:55 | DEBUG | __main__ | Application startup
2026-03-07 17:24:56 | DEBUG | __main__ | MainWindow initialization started
2026-03-07 17:24:56 | DEBUG | __main__ | WebEngine view created and set as central widget
2026-03-07 17:24:56 | DEBUG | __main__ | Backend object created
2026-03-07 17:24:56 | DEBUG | __main__ | Router created
2026-03-07 17:24:57 | DEBUG | __main__ | WebChannel configured and backend registered as 'backend'
2026-03-07 17:24:57 | DEBUG | router | Navigating to page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:24:57 | DEBUG | router | Pushed new page to history stack (size=1)
2026-03-07 17:24:57 | DEBUG | router | Activated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:24:57 | DEBUG | router | Requested page load: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:24:57 | INFO | router | Page navigation completed: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:24:57 | DEBUG | __main__ | Navigated to VocabPlannerController
2026-03-07 17:24:57 | INFO | __main__ | MainWindow initialization completed
2026-03-07 17:24:58 | INFO | __main__ | Application started successfully
2026-03-07 17:24:59 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'start'}
2026-03-07 17:24:59 | DEBUG | vocab_planner_controller | Clicked the button with the id='start'
2026-03-07 17:24:59 | DEBUG | lesson_controller | LessonController initialized: tasks_total=7, url=\UI\lesson\index.html
2026-03-07 17:24:59 | DEBUG | router | Navigating to page: url="\UI\lesson\index.html"
2026-03-07 17:24:59 | DEBUG | router | Deactivated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:24:59 | DEBUG | router | Deactivated previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:24:59 | DEBUG | router | Pushed new page to history stack (size=2)
2026-03-07 17:24:59 | DEBUG | router | Activated controller signals: url="\UI\lesson\index.html"
2026-03-07 17:24:59 | DEBUG | router | Requested page load: url="\UI\lesson\index.html"
2026-03-07 17:24:59 | INFO | router | Page navigation completed: url="\UI\lesson\index.html"
2026-03-07 17:24:59 | DEBUG | lesson_controller | UI load finished, opening the first task
2026-03-07 17:24:59 | INFO | lesson_controller | Opening task: index=1/7 id=explanation
2026-03-07 17:25:15 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:15 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:15 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:25:15 | DEBUG | lesson_controller | No verifier registered for task type: explanation. Validating the task
2026-03-07 17:25:15 | INFO | lesson_controller | Task check result: task_id=explanation is_correct=True
2026-03-07 17:25:15 | INFO | lesson_controller | Opening task: index=2/7 id=filling
2026-03-07 17:25:26 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:26 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:26 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:25:26 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 17:25:26 | DEBUG | lesson_controller | Filling answer received: user_answer=['The', 'a'] expected=['a', 'The'] is_correct=False
2026-03-07 17:25:26 | INFO | lesson_controller | Task check result: task_id=filling is_correct=False
2026-03-07 17:25:29 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:29 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:29 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:25:29 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 17:25:29 | DEBUG | lesson_controller | Filling answer received: user_answer=['a', 'The'] expected=['a', 'The'] is_correct=True
2026-03-07 17:25:29 | INFO | lesson_controller | Task check result: task_id=filling is_correct=True
2026-03-07 17:25:29 | INFO | lesson_controller | Opening task: index=3/7 id=filling
2026-03-07 17:25:34 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:34 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:34 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:25:34 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 17:25:34 | DEBUG | lesson_controller | Filling answer received: user_answer=['blue', 'green'] expected=['blue', 'green'] is_correct=True
2026-03-07 17:25:34 | INFO | lesson_controller | Task check result: task_id=filling is_correct=True
2026-03-07 17:25:34 | INFO | lesson_controller | Opening task: index=4/7 id=translation
2026-03-07 17:25:38 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:38 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:38 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:25:38 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 17:25:38 | DEBUG | lesson_controller | Translation answer received: user_answer='Это очень хорошая книга' expected=['это очень хорошая книга', 'лишние три слова'] is_correct=True
2026-03-07 17:25:38 | INFO | lesson_controller | Task check result: task_id=translation is_correct=True
2026-03-07 17:25:38 | INFO | lesson_controller | Opening task: index=5/7 id=translation
2026-03-07 17:25:44 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:44 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:25:44 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:25:44 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 17:25:44 | DEBUG | lesson_controller | Translation answer received: user_answer='Это очень плохая книга' expected=['это очень плохая книга', 'очень лишние четыре слова'] is_correct=True
2026-03-07 17:25:44 | INFO | lesson_controller | Task check result: task_id=translation is_correct=True
2026-03-07 17:25:44 | INFO | lesson_controller | Opening task: index=6/7 id=matching
2026-03-07 17:26:17 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 17:26:17 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 17:26:17 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 17:26:17 | INFO | lesson_controller | Opening task: index=7/7 id=matching
2026-03-07 17:26:18 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 17:26:18 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'skip'}
2026-03-07 17:26:18 | DEBUG | lesson_controller | Button clicked: id=skip
2026-03-07 17:26:18 | INFO | lesson_controller | All tasks completed, navigating back
2026-03-07 17:26:18 | DEBUG | router | Going back: from url="\UI\lesson\index.html" to url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:26:18 | DEBUG | router | Deactivated controller signals: url="\UI\lesson\index.html"
2026-03-07 17:26:18 | DEBUG | router | Popped current page from history stack (size=1)
2026-03-07 17:26:18 | DEBUG | router | Activated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:26:18 | DEBUG | router | Requested page load: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:26:18 | INFO | router | Went back to previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:26:19 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'start'}
2026-03-07 17:26:19 | DEBUG | vocab_planner_controller | Clicked the button with the id='start'
2026-03-07 17:26:19 | DEBUG | lesson_controller | LessonController initialized: tasks_total=7, url=\UI\lesson\index.html
2026-03-07 17:26:19 | DEBUG | router | Navigating to page: url="\UI\lesson\index.html"
2026-03-07 17:26:19 | DEBUG | router | Deactivated controller signals: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:26:19 | DEBUG | router | Deactivated previous page: url="\UI\vocab-lesson-setup\index.html"
2026-03-07 17:26:19 | DEBUG | router | Pushed new page to history stack (size=2)
2026-03-07 17:26:19 | DEBUG | router | Activated controller signals: url="\UI\lesson\index.html"
2026-03-07 17:26:19 | DEBUG | router | Requested page load: url="\UI\lesson\index.html"
2026-03-07 17:26:19 | INFO | router | Page navigation completed: url="\UI\lesson\index.html"
2026-03-07 17:26:19 | DEBUG | lesson_controller | UI load finished, opening the first task
2026-03-07 17:26:19 | INFO | lesson_controller | Opening task: index=1/7 id=explanation
2026-03-07 17:26:20 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:20 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:20 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:26:20 | DEBUG | lesson_controller | No verifier registered for task type: explanation. Validating the task
2026-03-07 17:26:20 | INFO | lesson_controller | Task check result: task_id=explanation is_correct=True
2026-03-07 17:26:20 | INFO | lesson_controller | Opening task: index=2/7 id=filling
2026-03-07 17:26:33 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:33 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:33 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:26:33 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 17:26:33 | DEBUG | lesson_controller | Filling answer received: user_answer=['a', 'The'] expected=['a', 'The'] is_correct=True
2026-03-07 17:26:33 | INFO | lesson_controller | Task check result: task_id=filling is_correct=True
2026-03-07 17:26:33 | INFO | lesson_controller | Opening task: index=3/7 id=filling
2026-03-07 17:26:39 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:39 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:39 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:26:39 | DEBUG | lesson_controller | Running verifier for task type: filling
2026-03-07 17:26:39 | DEBUG | lesson_controller | Filling answer received: user_answer=['blue', 'green'] expected=['blue', 'green'] is_correct=True
2026-03-07 17:26:39 | INFO | lesson_controller | Task check result: task_id=filling is_correct=True
2026-03-07 17:26:39 | INFO | lesson_controller | Opening task: index=4/7 id=translation
2026-03-07 17:26:42 | DEBUG | backend | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:42 | DEBUG | lesson_controller | UI event received: name=btn-click payload={'id': 'continue'}
2026-03-07 17:26:42 | DEBUG | lesson_controller | Button clicked: id=continue
2026-03-07 17:26:42 | DEBUG | lesson_controller | Running verifier for task type: translation
2026-03-07 17:26:42 | DEBUG | lesson_controller | Translation answer received: user_answer='Это очень хорошая книга' expected=['это очень хорошая книга', 'лишние три слова'] is_correct=True
2026-03-07 17:26:42 | INFO | lesson_controller | Task check result: task_id=translation is_correct=True
2026-03-07 17:26:42 | INFO | lesson_controller | Opening task: index=5/7 id=translation
